loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
5863, 500, 36, 9, 112, 7
6253, 500, 36, 9, 81, 6
6208, 501, 36, 9, 87, 7
5911, 502, 36, 9, 81, 6
6054, 504, 36, 9, 81, 6
6430, 570, 36, 9, 80, 6
5858, 545, 37, 9, 82, 7
6366, 500, 36, 9, 82, 6
6171, 533, 36, 9, 82, 6
5817, 548, 79, 24, 127, 7
6399, 500, 36, 9, 82, 6
6122, 869, 80, 9, 85, 7
6080, 508, 37, 9, 83, 7
6530, 505, 37, 9, 82, 6
5844, 500, 37, 9, 82, 7
6116, 498, 36, 9, 81, 6
6602, 681, 36, 9, 81, 6
5980, 550, 36, 9, 81, 6
6258, 501, 36, 9, 81, 6
5831, 588, 37, 9, 82, 7
6118, 495, 36, 9, 82, 6
6481, 498, 36, 9, 82, 6
6095, 501, 36, 9, 82, 6
6105, 494, 36, 9, 81, 6
6272, 721, 36, 9, 81, 6
5705, 498, 36, 9, 81, 6
6534, 587, 37, 9, 82, 6
5963, 524, 43, 11, 85, 7
6165, 517, 37, 9, 84, 7
6649, 525, 39, 9, 85, 7
6003, 530, 39, 9, 85, 7
6221, 517, 37, 9, 85, 7
6465, 521, 37, 9, 84, 7
6114, 518, 38, 9, 84, 7
6373, 522, 38, 9, 84, 7
6222, 523, 39, 9, 85, 7
5935, 525, 38, 9, 85, 6
6410, 523, 38, 9, 84, 7
5724, 517, 37, 9, 84, 7
6403, 523, 37, 9, 85, 6
6649, 551, 37, 9, 84, 6
6132, 517, 38, 9, 85, 7
6345, 515, 39, 9, 85, 7
5828, 510, 37, 9, 83, 7
5945, 518, 37, 9, 83, 7
6489, 510, 37, 9, 83, 6
5823, 506, 37, 9, 130, 7
6059, 512, 38, 9, 84, 7
6326, 510, 37, 9, 100, 7
6112, 509, 37, 9, 84, 6
5908, 515, 38, 9, 84, 7
6467, 645, 37, 9, 83, 7
5778, 509, 37, 9, 82, 6
6517, 501, 36, 9, 83, 6
5912, 504, 37, 9, 83, 7
6123, 505, 37, 9, 84, 7
6592, 509, 36, 9, 83, 6
