loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
1034, 480, 0, 9, 0, 0
1050, 479, 0, 9, 0, 0
1027, 519, 0, 23, 0, 0
1026, 480, 0, 9, 0, 0
1031, 484, 0, 9, 0, 0
1038, 480, 0, 9, 0, 0
1212, 545, 0, 9, 0, 0
1042, 478, 0, 9, 0, 0
1032, 479, 0, 9, 0, 0
1063, 479, 0, 9, 0, 0
1020, 495, 0, 9, 0, 0
1042, 480, 0, 9, 0, 0
1048, 479, 0, 9, 0, 0
1343, 479, 0, 9, 0, 0
1029, 479, 0, 9, 0, 0
1030, 478, 0, 9, 0, 0
1032, 479, 0, 9, 0, 0
1024, 481, 0, 9, 0, 0
1027, 478, 0, 9, 0, 0
1028, 479, 0, 9, 0, 0
1026, 605, 0, 9, 0, 0
1028, 568, 0, 9, 0, 0
1189, 478, 0, 9, 0, 0
1044, 478, 0, 9, 0, 0
1026, 480, 0, 9, 0, 0
1027, 481, 0, 9, 0, 0
1033, 481, 0, 9, 0, 0
1024, 479, 0, 9, 0, 0
1396, 608, 0, 9, 0, 0
1026, 482, 0, 9, 0, 0
1031, 514, 0, 9, 0, 0
1033, 478, 0, 9, 0, 0
1027, 487, 0, 10, 0, 0
1035, 481, 0, 9, 0, 0
1034, 480, 0, 9, 0, 0
1027, 479, 0, 9, 0, 0
1033, 511, 0, 9, 0, 0
1222, 480, 0, 9, 0, 0
1039, 480, 0, 9, 0, 0
1018, 481, 0, 9, 0, 0
1021, 479, 0, 9, 0, 0
1022, 481, 0, 9, 0, 0
1029, 481, 0, 9, 0, 0
1029, 481, 0, 9, 0, 0
1396, 579, 0, 9, 0, 0
1174, 479, 0, 9, 0, 0
1046, 478, 0, 9, 0, 0
1016, 552, 0, 9, 0, 0
1032, 476, 0, 9, 0, 0
1031, 476, 0, 9, 0, 0
1037, 480, 0, 9, 0, 0
1025, 513, 0, 9, 0, 0
1002, 480, 0, 9, 0, 0
1220, 480, 0, 9, 0, 0
1025, 482, 0, 9, 0, 0
1003, 498, 0, 23, 0, 0
987, 482, 0, 9, 0, 0
1024, 481, 0, 9, 0, 0
1022, 478, 0, 9, 0, 0
1351, 542, 0, 9, 0, 0
1016, 515, 0, 9, 0, 0
997, 482, 0, 9, 0, 0
1029, 482, 0, 9, 0, 0
1014, 479, 0, 9, 0, 0
1026, 479, 0, 9, 0, 0
1016, 481, 0, 9, 0, 0
1027, 485, 0, 9, 0, 0
1024, 478, 0, 9, 0, 0
1035, 479, 0, 9, 0, 0
1219, 479, 0, 9, 0, 0
1033, 481, 0, 9, 0, 0
1028, 481, 0, 9, 0, 0
1024, 479, 0, 9, 0, 0
1026, 479, 0, 9, 0, 0
1019, 480, 0, 9, 0, 0
1357, 581, 0, 9, 0, 0
1198, 481, 0, 9, 0, 0
1029, 535, 0, 9, 0, 0
1017, 481, 0, 9, 0, 0
1029, 480, 0, 9, 0, 0
986, 481, 0, 9, 0, 0
1021, 484, 0, 10, 0, 0
1027, 479, 0, 9, 0, 0
1024, 481, 0, 9, 0, 0
