loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
2276, 557, 35, 8, 79, 6
2039, 523, 34, 8, 79, 6
1869, 526, 34, 8, 79, 6
1839, 525, 34, 8, 79, 6
1865, 527, 34, 8, 79, 6
1845, 524, 33, 8, 79, 6
1874, 519, 34, 8, 79, 6
1845, 523, 34, 8, 79, 6
1877, 523, 34, 8, 78, 6
2220, 524, 33, 8, 79, 6
2068, 617, 34, 8, 79, 6
1851, 520, 34, 8, 79, 6
1908, 590, 34, 8, 79, 6
1836, 519, 34, 8, 79, 6
1872, 514, 34, 8, 79, 6
1834, 525, 33, 8, 80, 6
1865, 521, 33, 8, 79, 6
2126, 521, 33, 8, 79, 6
2039, 518, 33, 8, 79, 6
2043, 523, 33, 8, 79, 6
1861, 523, 33, 8, 79, 6
1846, 519, 34, 8, 79, 6
1861, 519, 33, 8, 78, 6
1841, 518, 34, 8, 79, 6
1866, 516, 33, 8, 78, 6
1843, 557, 33, 8, 78, 6
2256, 514, 33, 8, 79, 6
2041, 521, 34, 8, 78, 6
1871, 514, 33, 8, 78, 6
1848, 548, 33, 8, 78, 6
1871, 517, 33, 8, 79, 6
1837, 591, 34, 8, 86, 7
1871, 519, 34, 8, 79, 6
1852, 521, 34, 8, 79, 6
2088, 522, 34, 8, 85, 7
1999, 521, 34, 8, 79, 6
2066, 519, 34, 8, 80, 6
1847, 522, 34, 8, 79, 6
1874, 525, 34, 8, 79, 6
1853, 525, 34, 8, 78, 6
1876, 519, 33, 8, 79, 6
1846, 520, 33, 8, 79, 6
1858, 523, 33, 8, 79, 6
2079, 523, 33, 8, 79, 6
2040, 522, 34, 8, 79, 6
2052, 604, 33, 8, 79, 6
1871, 525, 34, 8, 79, 6
1846, 521, 34, 8, 79, 6
1871, 593, 33, 8, 79, 6
1847, 521, 33, 8, 79, 6
1864, 524, 34, 8, 79, 6
1859, 519, 34, 8, 79, 6
2213, 554, 34, 8, 78, 6
2048, 522, 33, 8, 79, 6
1863, 518, 34, 8, 79, 6
1837, 522, 33, 8, 79, 6
1861, 555, 34, 8, 79, 6
1847, 519, 33, 8, 79, 6
1877, 525, 44, 8, 79, 6
1848, 515, 34, 8, 79, 6
2087, 547, 34, 8, 79, 6
2026, 522, 34, 8, 78, 6
2063, 520, 34, 8, 79, 6
1864, 521, 34, 8, 79, 6
1861, 522, 33, 8, 79, 6
1838, 521, 33, 8, 78, 6
1896, 587, 33, 8, 78, 6
1844, 523, 33, 8, 79, 6
1866, 516, 33, 8, 79, 6
2075, 523, 34, 8, 78, 6
2035, 517, 33, 8, 79, 6
2046, 524, 34, 8, 79, 6
1870, 528, 33, 8, 79, 6
1847, 523, 34, 8, 79, 6
1877, 521, 34, 8, 79, 6
1852, 520, 33, 8, 79, 6
1864, 518, 33, 8, 78, 6
1853, 517, 33, 8, 79, 6
2253, 513, 34, 8, 79, 6
2028, 516, 34, 8, 79, 6
1865, 618, 33, 8, 79, 6
1901, 603, 34, 8, 79, 6
1865, 515, 33, 8, 79, 6
1846, 553, 40, 9, 79, 6
1872, 521, 34, 8, 79, 6
1850, 524, 69, 8, 80, 6
2088, 521, 35, 8, 79, 6
2022, 518, 34, 11, 116, 6
2053, 518, 34, 8, 80, 6
1844, 518, 34, 8, 79, 6
1870, 513, 33, 8, 79, 6
1839, 515, 34, 8, 79, 6
1869, 516, 34, 8, 79, 6
